station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP,year_month
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170613,71.96,95.0,84.74,10.513618,310.0,42.949248,0.0,,0.53149635,2017061
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170906,62.06,78.98,70.34,8.276678,310.0,27.96175,0.0,,0.22047256,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170119,30.2,41.0,33.62,6.71082,310.0,19.01399,0.0,0.0,0.0,2017011
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170208,22.1,46.04,32.18,11.855782,310.0,35.119958,0.0,,0.09842525,2017020
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170213,20.12,28.22,25.34,20.803542,310.0,57.936746,0.0,,0.01181103,2017021
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170306,11.12,42.08,24.08,6.934514,310.0,23.040482,0.0,,0.0,2017030
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170323,13.1,33.98,21.02,12.750558,310.0,35.119958,0.0,,0.0,2017032
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170409,32.0,62.96,45.86,10.513618,310.0,23.040482,0.0,,0.0,2017040
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170510,37.94,53.06,46.4,8.052984,310.0,19.908766,0.0,,0.0,2017051
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170515,44.06,59.0,49.46,15.882274,310.0,38.02798,0.0,,0.27952771,2017051
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170516,48.92,75.02,60.98,11.408394,310.0,25.948504,0.0,,0.0,2017051
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170523,48.92,66.92,56.84,6.039738,310.0,19.01399,0.0,0.0,0.0,2017052
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170625,59.0,78.08,68.9,10.06623,310.0,36.014734,0.0,,0.33858286,2017062
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170704,60.08,78.98,70.34,6.263432,310.0,16.105968,0.0,,0.0,2017070
